NHDES Facility ID,Facility Name,Address,Town,County,State,Sample ID,Date,Time,Sample Location Comments,Parameter/Analyte,Result,Units,Result Comments
SCH-22205,WEBSTER ELEMENTARY SCHOOL,936 BATTLE ST.,WEBSTER,MERRIMACK,NH,118031199.04,3/15/2018,11:50 AM,GIRLS BATHROOM /NEW SIDE,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22205,WEBSTER ELEMENTARY SCHOOL,936 BATTLE ST.,WEBSTER,MERRIMACK,NH,118031199.05,3/15/2018,11:40 AM,NURSES OFFICE,LEAD,1.0000,UG/L (PPB),PWS LCR DATA
SCH-22205,WEBSTER ELEMENTARY SCHOOL,936 BATTLE ST.,WEBSTER,MERRIMACK,NH,3703-986-1,3/10/2017,10:59 AM,KITCHEN,LEAD,3.0000,UG/L (PPB),PWS LCR DATA
SCH-22205,WEBSTER ELEMENTARY SCHOOL,936 BATTLE ST.,WEBSTER,MERRIMACK,NH,3703-986-2,3/10/2017,10:53 AM,COMPUTER ROOM,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22205,WEBSTER ELEMENTARY SCHOOL,936 BATTLE ST.,WEBSTER,MERRIMACK,NH,3703-986-3,3/10/2017,10:50 AM,BOYS BATHROOM /OLD SIDE,LEAD,2.0000,UG/L (PPB),PWS LCR DATA
SCH-22205,WEBSTER ELEMENTARY SCHOOL,936 BATTLE ST.,WEBSTER,MERRIMACK,NH,3703-986-4,3/10/2017,10:56 AM,GIRLS BATHROOM /NEW SIDE,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22205,WEBSTER ELEMENTARY SCHOOL,936 BATTLE ST.,WEBSTER,MERRIMACK,NH,3703-986-5,3/10/2017,10:31 AM,NURSES OFFICE,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22205,WEBSTER ELEMENTARY SCHOOL,936 BATTLE ST.,WEBSTER,MERRIMACK,NH,3608-2185-1,8/22/2016,11:30 AM,NURSES OFFICE,LEAD,1.0000,UG/L (PPB),PWS LCR DATA
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,18120195-001,12/26/2018,,WF L,LEAD,ND,UG/L (PPB),
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,18120195-002,12/26/2018,,G BR SINK,LEAD,ND,UG/L (PPB),
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,18120195-003,12/26/2018,,B BR SINK,LEAD,ND,UG/L (PPB),
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,18120195-004,12/26/2018,,NURSE SINK,LEAD,ND,UG/L (PPB),
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,18120195-005,12/26/2018,,RM11 SINK,LEAD,ND,UG/L (PPB),
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,18120195-006,12/26/2018,,RM12 SINK,LEAD,ND,UG/L (PPB),
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,18120195-007,12/26/2018,,RM13 SINK,LEAD,ND,UG/L (PPB),
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,18120195-008,12/26/2018,,KITCHEN SINK,LEAD,ND,UG/L (PPB),
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,18120195-009,12/26/2018,,RM9 SINK,LEAD,ND,UG/L (PPB),
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,18120195-010,12/26/2018,,RM14 SINK,LEAD,ND,UG/L (PPB),
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,B801179001,3/21/2018,7:38 AM,KITCHEN SINK 1,LEAD,2.4000,UG/L (PPB),PWS LCR DATA
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,B801179002,3/21/2018,7:38 AM,KITCHEN SINK 3,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,B801179003,3/21/2018,7:39 AM,WATER FOUNTAIN 2,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,B801179004,3/21/2018,7:40 AM,BOYS BATHROOM SINK 2,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-22390,WENTWORTH ELEMENTARY SCHOOL,1247 MT. MOOSILAUKE HWY.,WENTWORTH,GRAFTON,NH,B801179005,3/21/2018,7:41 AM,NURSES BATHROOM SINK 1,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-21230,WESTMORELAND SCHOOL,40 GLEBE RD.,WESTMORELAND,CHESHIRE,NH,71473,10/11/2019,7:00 AM,GRADE 3 SINK,LEAD,8.0000,UG/L (PPB),
SCH-21230,WESTMORELAND SCHOOL,40 GLEBE RD.,WESTMORELAND,CHESHIRE,NH,70221,8/13/2019,10:05 AM,KITCHEN HAND SINK,LEAD,0,UG/L (PPB),
SCH-21230,WESTMORELAND SCHOOL,40 GLEBE RD.,WESTMORELAND,CHESHIRE,NH,70233,8/13/2019,10:10 AM,GRADE 3 SINK,LEAD,15.0000,UG/L (PPB),
SCH-21225,PIONEER JUNIOR ACADEMY,13 MOUNT GILBOA RD.,WESTMORELAND,CHESHIRE,NH,69255,6/24/2019,11:00 AM,WEST BOYS BATH,LEAD,0,UG/L (PPB),
SCH-21225,PIONEER JUNIOR ACADEMY,13 MOUNT GILBOA RD.,WESTMORELAND,CHESHIRE,NH,692556,6/24/2019,11:10 AM,WEST CLASSROOM,LEAD,406.0000,UG/L (PPB),
SCH-21225,PIONEER JUNIOR ACADEMY,13 MOUNT GILBOA RD.,WESTMORELAND,CHESHIRE,NH,67761,4/16/2019,7:30 AM,BACK HALL SINK,LEAD,2.0000,UG/L (PPB),
SCH-21225,PIONEER JUNIOR ACADEMY,13 MOUNT GILBOA RD.,WESTMORELAND,CHESHIRE,NH,67762,4/16/2019,7:30 AM,1-4TH GRADE BOY'S BATHROOM SINK,LEAD,10.00,UG/L (PPB),
SCH-21225,PIONEER JUNIOR ACADEMY,13 MOUNT GILBOA RD.,WESTMORELAND,CHESHIRE,NH,67763,4/16/2019,7:30 AM,1-4TH GRADE GIRLS BATHROOM SINK,LEAD,16.0000,UG/L (PPB),
SCH-21225,PIONEER JUNIOR ACADEMY,13 MOUNT GILBOA RD.,WESTMORELAND,CHESHIRE,NH,67764,4/16/2019,7:30 AM,5-8TH GRADE BOYS BATHROOM SINK,LEAD,5.0000,UG/L (PPB),
SCH-21225,PIONEER JUNIOR ACADEMY,13 MOUNT GILBOA RD.,WESTMORELAND,CHESHIRE,NH,67765,4/16/2019,7:30 AM,5-8TH GR. GRLS. BATHROOM SINK,LEAD,27.0000,UG/L (PPB),
SCH-21225,PIONEER JUNIOR ACADEMY,13 MOUNT GILBOA RD.,WESTMORELAND,CHESHIRE,NH,67766,4/16/2019,7:30 AM,WORSHIP ROOM SINK,LEAD,8.0000,UG/L (PPB),
SCH-21230,WESTMORELAND SCHOOL,40 GLEBE RD.,WESTMORELAND,CHESHIRE,NH,66238,12/18/2018,6:52 AM,KITCHEN,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-21230,WESTMORELAND SCHOOL,40 GLEBE RD.,WESTMORELAND,CHESHIRE,NH,66240,12/18/2018,6:58 AM,BUBBLER ELEMENTARY SCHOOL,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-21230,WESTMORELAND SCHOOL,40 GLEBE RD.,WESTMORELAND,CHESHIRE,NH,66242,12/18/2018,7:00 AM,GRADE 4 CLASSROOM,LEAD,2.0000,UG/L (PPB),PWS LCR DATA
SCH-21230,WESTMORELAND SCHOOL,40 GLEBE RD.,WESTMORELAND,CHESHIRE,NH,66247,12/18/2018,7:10 AM,NURSES OFFICE,LEAD,2.0000,UG/L (PPB),PWS LCR DATA
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516001,6/23/2019,6:00 AM,SCH-21480 KIT PREP SNK (RIGHT SIDE),LEAD,1.9000,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516002,6/23/2019,6:00 AM,SCH-21480 HEALTH CTR SNK,LEAD,1.1000,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516003,6/23/2019,6:00 AM,SCH-21480 WATER BUB (VOCATIONAL HALLWAY),LEAD,ND,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516004,6/23/2019,6:00 AM,SCH-21480 WATER BUB (ROOM 127),LEAD,ND,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516005,6/23/2019,6:00 AM,SCH-21480 WATER BUB (ROOM 110),LEAD,ND,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516006,6/23/2019,6:00 AM,SCH-21480 WATER BUB (ROOM 111),LEAD,ND,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516007,6/23/2019,6:00 AM,SCH-21480 WATER BUB (CAFE /WOMENS ROOM),LEAD,ND,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516008,6/23/2019,6:00 AM,SCH-21480 WATER BUB (CAFE /MENS ROOM),LEAD,ND,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516009,6/23/2019,6:00 AM,SCH-21480 WATER BUB (CUL ARTS KITCHEN),LEAD,1.4000,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516010,6/23/2019,6:00 AM,SCH-21480 KITCHEN SNK (NORTH CTRY CLASS),LEAD,ND,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B904516011,6/23/2019,6:00 AM,SCH-21480 NURSES OFFICE SNK,LEAD,ND,UG/L (PPB),
SCH-26930,WHITEFIELD ELEMENTARY SCHOOL,34 TWIN MOUNTAIN RD.,WHITEFIELD,COOS,NH,B904519001,6/23/2019,5:30 AM,WES-WATER BUB (LOWER COMM AREA),LEAD,ND,UG/L (PPB),
SCH-26930,WHITEFIELD ELEMENTARY SCHOOL,34 TWIN MOUNTAIN RD.,WHITEFIELD,COOS,NH,B904519002,6/23/2019,5:30 AM,WES-WATER BUB (GYM),LEAD,ND,UG/L (PPB),
SCH-26930,WHITEFIELD ELEMENTARY SCHOOL,34 TWIN MOUNTAIN RD.,WHITEFIELD,COOS,NH,B904519003,6/23/2019,5:30 AM,WES-KITCHEN PREP SNK,LEAD,ND,UG/L (PPB),
SCH-26930,WHITEFIELD ELEMENTARY SCHOOL,34 TWIN MOUNTAIN RD.,WHITEFIELD,COOS,NH,B904519004,6/23/2019,5:30 AM,WES-WATER BUB (LIBRARY),LEAD,ND,UG/L (PPB),
SCH-26930,WHITEFIELD ELEMENTARY SCHOOL,34 TWIN MOUNTAIN RD.,WHITEFIELD,COOS,NH,B904519005,6/23/2019,5:30 AM,WATER BUB (HOME ECONOMICS),LEAD,ND,UG/L (PPB),
CB-05247,WHITEFIELD HEAD START,34 JEFFERSON ROAD,WHITEFIELD,COOS,NH,B901493001,3/15/2019,7:00 AM,KITCHEN WHITEFIELD,LEAD,ND,UG/L (PPB),
CB-05247,WHITEFIELD HEAD START,34 JEFFERSON ROAD,WHITEFIELD,COOS,NH,B901493002,3/15/2019,7:00 AM,CLASSRM BATHRM WHITEFIELD,LEAD,ND,UG/L (PPB),
CB-05247,WHITEFIELD HEAD START,34 JEFFERSON ROAD,WHITEFIELD,COOS,NH,B901493003,3/15/2019,7:00 AM,ADULT BATHRM WHITEFIELD,LEAD,ND,UG/L (PPB),
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B801329001,3/27/2018,6:15 AM,KITCHEN MAIN SINK,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B801329002,3/27/2018,6:25 AM,KITCHEN BATHROOM HAND SINK,LEAD,2.0000,UG/L (PPB),PWS LCR DATA
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B801329003,3/27/2018,6:40 AM,FACULTY LADIES ROOM,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B801329004,3/27/2018,6:33 AM,HEALTH CENTER BATHROOM,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-21480,WHITE MOUNTAINS REGIONAL HIGH SCHOOL,127 REGIONAL RD.,WHITEFIELD,COOS,NH,B801329005,3/27/2018,6:50 AM,WOMENS SINK /OFFICE,LEAD,ND,UG/L (PPB),PWS LCR DATA
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1909-02387-001,9/18/2019,9:30 AM,19- SCIENCE BUILDING CHEMICAL STORAGE,LEAD,9.5000,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1909-02387-002,9/18/2019,9:30 AM,48- TINY HOUSE BLUE SINK,LEAD,6.3000,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1909-02387-003,9/18/2019,9:30 AM,79- GIRLS DORM ART STUDIO,LEAD,14.3000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00536-001,6/26/2019,9:22 AM,1- BUILDING 9 ENTRANCE BATH SINK,LEAD,1.1000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00536-002,6/26/2019,9:25 AM,2- BUILDING 9 NORTH LEFT BATH SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00536-003,6/26/2019,9:27 AM,3- BUILDING 9 SOUTH RIGHT BATH SINK,LEAD,1.2000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00536-004,6/26/2019,9:30 AM,4- BUILDING 9 KITCHEN SINK,LEAD,1.4000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00536-005,6/26/2019,9:39 AM,5- BUILDING 11 KITCHEN SINK 1,LEAD,1.4000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00536-006,6/26/2019,9:39 AM,6- BUILDING 11 KITCHEN SINK 2,LEAD,4.4000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00536-007,6/26/2019,9:40 AM,7- BUILDING 11 KITCHEN HAND SINK,LEAD,2.0000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00536-008,6/26/2019,9:42 AM,8- BUILDING 11 KITCHEN BATH SINK,LEAD,2.7000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00536-009,6/26/2019,9:45 AM,9- BUILDING 11 WEST LEFT BATH SINK,LEAD,1.6000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00536-010,6/26/2019,9:45 AM,10- BUILDING 11 EAST RIGHT BATH SINK,LEAD,3.0000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-001,6/26/2019,10:01 AM,1- BLUEBELL BATH SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-002,6/26/2019,10:02 AM,2- BLUEBELL KITCHEN SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-003,6/26/2019,10:07 AM,3- KINDERGARTEN SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-004,6/26/2019,10:13 AM,4- KINDERGARTEN SINK RINSE SINK,LEAD,4.9000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-005,6/26/2019,10:15 AM,5- KINDERGARTEN KITCHEN HAND WASH SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-006,6/26/2019,10:17 AM,6- KINDERGARTEN KITCHEN FOOD PREP SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-007,6/26/2019,10:21 AM,7- GRADE 1 SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-008,6/26/2019,10:24 AM,8- 1ST FLOOR WEST BUBBLER,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-009,6/26/2019,10:25 AM,9- 1ST FLOOR WEST BOYS SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-010,6/26/2019,10:27 AM,10- 1ST FLOOR WEST GIRLS SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-011,6/26/2019,10:34 AM,11- 2ND GRADE SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-012,6/26/2019,10:37 AM,12- AUDITORIUM BACK STAGE SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-013,6/26/2019,10:41 AM,13- INFIRMARY BATHROOM,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-014,6/26/2019,10:46 AM,14- 8TH GRADE SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-015,6/26/2019,10:46 AM,15- 8TH GRADE BATHROOM,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-016,6/26/2019,10:46 AM,16- 8TH GRADE HANDICAP,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-017,6/26/2019,10:50 AM,17- 7TH GRADE SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-018,6/26/2019,11:02 AM,18- 4TH GRADE SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-019,6/26/2019,11:05 AM,19- 5TH GRADE SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-020,6/26/2019,11:07 AM,20- 6TH GRADE SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-021,6/26/2019,11:13 AM,21- 2ND FLOOR WEST BUBBLER,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-022,6/26/2019,11:16 AM,22- 2ND FLOOR WEST GIRLS SINK,LEAD,1.5000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-023,6/26/2019,11:16 AM,23- 2ND FLOOR WEST BOYS SINK,LEAD,2.5000,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-024,6/26/2019,11:19 AM,24- 3RD GRADE SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-025,6/26/2019,11:22 AM,25- UPSTAIRS BACKSTAGE BATH SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-026,6/26/2019,11:28 AM,26- UPSTAIRS KITCHEN SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-027,6/26/2019,11:28 AM,27- UPSTAIRS KITCHEN BATH SINK,LEAD,ND,UG/L (PPB),
ALT-23065,HIGH MOWING SCHOOL - PINE HILL,77 PINE HILL DR.,WILTON,HILLSBOROUGH,NH,1907-00537-028,6/26/2019,11:31 AM,28- PINE HILL MATERIALS STUDIO,LEAD,2.4000,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-067,6/26/2019,8:23 AM,67- MATERIALS STUDIO SINK,LEAD,14.5000,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-068,6/26/2019,8:25 AM,68- BUILDING 14 KITCHEN SINK,LEAD,2.7000,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-069,6/26/2019,8:27 AM,69- BUILDING 14 BATH SINK,LEAD,2.1000,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-070,6/26/2019,8:34 AM,70- GIRLS DORM GUEST BATH SINK,LEAD,2.2000,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-071,6/26/2019,8:41 AM,71- GIRLS DORM APARTMENT SOUTH KITCHEN SINK,LEAD,2.9000,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-072,6/26/2019,8:45 AM,72- GIRLS DORM APARTMENT SOUTH BATH SINK,LEAD,6.0000,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-073,6/26/2019,8:51 AM,73- GIRLS DORM APARTMENT NORTH KITCHEN SINK,LEAD,2.1000,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-074,6/26/2019,8:53 AM,74- GIRLS DORM APARTMENT NORTH BATH SINK,LEAD,ND,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-075,6/26/2019,8:55 AM,75- GIRLS DORM 1ST FLOOR NORTH BATH SINK,LEAD,ND,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-076,6/26/2019,8:59 AM,76- GIRLS DORM 2ND FLOOR NORTH BATH SINK,LEAD,ND,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-077,6/26/2019,9:02 AM,77- GIRLS DORM 2ND FLOOR SOUTH BATH SINK,LEAD,ND,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-078,6/26/2019,9:05 AM,78- GIRLS DORM KITCHEN SINK,LEAD,ND,UG/L (PPB),
SCH-23025,HIGH MOWING SCHOOL,222 ISAAC FRYE HIGHWAY,WILTON,HILLSBOROUGH,NH,1907-00540-079,6/26/2019,9:09 AM,79- GIRLS DORM ART STUDIO,LEAD,34.7000,UG/L (PPB),
